smiles
CC(=O)Nc1ccc(Oc2ccccc2)cc1
COc1ccc(Cl)cc1NC(=O)CCC(=O)O
COc1ccc(Cl)cc1NC(=O)c1ccccc1C(=O)O
O=C(O)c1ccccc1C(=O)Nc1cccnc1Cl
O=C(O)c1ccccc1C(=O)Nc1ccc(Cl)cn1
O=C(O)c1ccccc1C(=O)Nc1ccc(Oc2ccccc2)cc1
O=C(Nc1ccc(Oc2ccccc2)cc1)c1ccc([N+](=O)[O-])cc1
O=C(Nc1cccnc1Cl)c1ccc([N+](=O)[O-])c(Cl)c1
CC(=O)Nc1ccc(OC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc1
O=C(Nc1cccnc1Cl)c1ccc(Cl)c([N+](=O)[O-])c1
COc1ccc(NC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc1
O=C(Nc1cccnc1Cl)c1ccc(-c2ccccc2)cc1
O=C(Nc1ccncc1)c1ccc(-c2ccccc2)cc1
Cc1cc(C)nc(NC(=O)c2ccc(-c3ccccc3)cc2)n1
O=C(NC1=NCCS1)c1ccc(-c2ccccc2)cc1
COc1ccc(C(=O)Nc2ccccn2)cc1
COc1ccc(C(=O)Nc2cc(C)on2)cc1
COc1ccc(C(=O)NC2=NCCS2)cc1
O=C(CCCCCCCCCCCNC(=O)c1ccccc1)Nc1nncs1
COc1ccc(Cl)cc1NC(=O)c1ccccc1
Cc1ccc(C(=O)Nc2nc3ccccc3s2)cc1C
Cc1cc(NC(=O)c2ccc(C)c(C)c2)no1
O=C(Nc1ncccn1)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
Cc1cccc(C(=O)Nc2ccc(Cl)c([N+](=O)[O-])c2)c1
Cc1ccccc1C(=O)Nc1nc2ccccc2s1
O=C(Nc1ccncc1)c1ccccc1[N+](=O)[O-]
O=C(Nc1ccc(Oc2ccccc2)cc1)c1ccccc1[N+](=O)[O-]
COc1cccc(C(=O)Oc2ccc(NC(C)=O)cc2)c1
CCc1ccc(C(=O)Nc2ccccn2)cc1
O=C(Nc1ccccc1)c1cccc2ccccc12
O=C(Nc1ccc(Oc2ccccc2)cc1)c1cccc2ccccc12
Cc1ccc(NC(=O)c2cccc(Cl)c2)c([N+](=O)[O-])c1
O=C(Nc1nncs1)c1cccc(Cl)c1
O=C(Nc1cccnc1Cl)c1ccc(Cl)cc1
O=C(Nc1ccc(Oc2ccccc2)cc1)c1ccccc1Cl
Cc1ccc(NC(=O)/C=C/c2ccccc2)c([N+](=O)[O-])c1
COc1cc(C(=O)Nc2ccc(Oc3ccccc3)cc2)cc(OC)c1OC
Cc1ccccc1OCC(=O)Nc1ccccc1NC(=O)COc1ccccc1C
O=C(COc1ccc(Cl)cc1)Nc1ccc(NC(=O)COc2ccc(Cl)cc2)cc1
Cc1ccccc1OCC(=O)Nc1ccc(-c2ccc(NC(=O)COc3ccccc3C)cc2)cc1
O=C(NC(=S)Nc1cccc([N+](=O)[O-])c1)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1
O=C(/C=C/c1ccc(-c2ccccc2[N+](=O)[O-])o1)c1ccccc1
COc1ccc(C(=O)Oc2ccc(/C=N/Nc3ccccc3)cc2OC)cc1OC
CCOC(=O)c1c(C(=O)OCC)c(C)n(-c2ccc(-c3ccc(-n4c(C)c(C(=O)OCC)c(C(=O)OCC)c4C)cc3)cc2)c1C
COc1cc(/C=N/Nc2ccccc2)ccc1OC(=O)c1ccc(C)c(C)c1
CCOC(=O)c1c(C(=O)OCC)c(C)n(-c2cccc(-n3c(C)c(C(=O)OCC)c(C(=O)OCC)c3C)c2)c1C
COc1ccc(-n2c(S)nnc2-c2ccccc2)cc1
CCOC(=O)c1cc(-c2ccc(OC)cc2)oc1C
COc1cc(/C=N/Nc2ccccc2)ccc1OC(=O)c1ccc2ccccc2c1
COc1cc(/C=N/Nc2ccccc2)ccc1OS(=O)(=O)c1ccc(C)cc1
COc1ccc(/C=C/C(=O)Oc2ccc(/C=N/Nc3ccccc3)cc2OC)cc1
O=[N+]([O-])c1ccccc1-c1nc(-c2ccccc2)c(-c2ccccc2)n1C1(c2ccccc2[N+](=O)[O-])N=C(c2ccccc2)C(c2ccccc2)=N1
O=[N+]([O-])c1cccc(-c2nnc(-c3cccc([N+](=O)[O-])c3)o2)c1
CC(=O)c1c(C)n(C)c2ccccc12
Cc1cccc(-c2nnc(-c3cccc(C)c3)o2)c1
Sc1nnc(-c2ccccc2)n1-c1ccc(Br)cc1
O=C(Nc1nnn[nH]1)c1cccc([N+](=O)[O-])c1
O=C(Nc1nncs1)c1cccnc1Cl
Cc1cccc(C(=O)Nc2ccccc2C(=O)NCCN2CCOCC2)c1
O=[N+]([O-])c1ccc(OCCn2cncn2)cc1
COc1cc(-c2nnc3sc(-c4ccccc4Cl)nn23)cc(OC)c1OC
O=C(Nc1ccc(Cl)c([N+](=O)[O-])c1)c1cc2ccccc2oc1=O
Sc1nnc(-c2ccccc2)n1/N=C/c1ccc(-c2ccc(Br)cc2)o1
CCc1n[nH]c(=S)n1NC(=O)c1ccc([N+](=O)[O-])cc1
COc1ccc(/C=N/n2c(S)nnc2-c2ccccc2)cc1
COc1cccc(C(=O)Nc2nc3ccccc3s2)c1
COc1ccc(C(=O)Nc2nncs2)c(OC)c1
O=C(Nc1nnn[nH]1)C1c2ccccc2Oc2ccccc21
Cc1cc(C)nc(NC(=O)C2c3ccccc3Oc3ccccc32)n1
COc1ccc(-c2nn3c(C)nnc3s2)cc1
O=C(Nc1ccccc1C(=O)NC1=NCCS1)c1ccc(Cl)cc1
COc1ccc(-c2nn3c(-c4cc(OC)c(OC)c(OC)c4)nnc3s2)cc1
O=C(Nc1ncccn1)C1c2ccccc2Oc2ccccc21
Clc1ccc(-c2ccc(-c3nn4c(-c5ccccc5)nnc4s3)o2)cc1
O=C(Nc1nc2ccccc2s1)c1ccccc1C(=O)c1ccc(Cl)cc1
O=C(Nc1nncs1)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O
Cc1nnc2n1N=C(c1ccccc1)CS2
CCCCCCCCCCCCN1c2ccccc2C(C)(C)C12C=Cc1cc([N+](=O)[O-])ccc1O2
O=C1C(=C2SCCS2)CC/C1=C\c1ccco1
CC1=Cc2cc([N+](=O)[O-])ccc2SC12N(C)c1ccccc1C2(C)C
COc1ccc(NC(=O)CSc2nnc(SC)s2)cc1
CCCOC(=O)C1=C(C)NC(=S)NC1c1ccccc1
O=C(N/N=C/c1coc2ccc(Cl)cc2c1=O)c1ccccc1O
CCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCC)C1c1ccccc1
CC1=C(C(=O)OC(C)C)C(c2ccccc2)NC(=S)N1
Cc1c(NC(=O)c2ccco2)c(=O)n(-c2ccccc2)n1C
CCn1c2ccccc2c2cc(/C=N/NC(=O)c3ccccc3)ccc21
Cc1cccc(Cn2cc([N+](=O)[O-])nc2C)c1
O=C(CCCc1c[nH]c2ccccc12)Nc1cccc2cccnc12
CCOC(=O)c1cccc(NC(=O)c2ccc(Cl)cc2)c1
COc1cc(-c2nnc(S)o2)cc(OC)c1OC
CC(=O)N1N=C2/C(=C/c3ccc(Cl)cc3)CCCC2C1c1ccc(Cl)cc1
COc1cc(/C=N/n2c(C)nnc2S)ccc1O
CN(C)c1ccc(/C=N/n2c(S)nnc2-c2ccccc2)cc1
Sc1nnc(-c2ccccc2)n1/N=C/c1ccc(-c2ccccc2Cl)o1
O=C(CSc1nc2ccccc2s1)Nc1cccc(Cl)c1
Clc1ccccc1-c1nn2c(-c3ccncc3)nnc2s1
Cc1ccccc1NCN1C(=O)C2C3c4ccccc4C(c4ccccc43)C2C1=O
Cc1cccc2sc(NC(=O)c3ccccc3Cl)nc12
Cc1ccc(C(=O)C(C(=O)/C=C/c2ccccc2)=C2SCCCS2)cc1
O=C(/C=C/C=C/c1ccccc1)C(C(=O)c1ccccc1)=C1SCCCCS1
CCCCC(=O)Nc1cc2c(cc1C(C)=O)OCO2
CC(=O)c1cc2c(cc1NC(=O)c1ccccc1Cl)OCO2
COc1cccc(CN2CCN(C(=O)c3cccs3)CC2)c1
S=C1NC2=C(CCC/C2=C\c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)N1
COc1ccc(/C=C2\CCCC3=C2N=c2s/c(=C\C=C\c4ccccc4)c(=O)n2C3c2ccc(OC)cc2)cc1
COc1ccc(/C=C2\CCCC3=C2N=c2s/c(=C\c4ccc(Br)cc4)c(=O)n2C3c2ccc(OC)cc2)cc1
O=C(Nc1nc(=O)[nH]s1)c1ccc([N+](=O)[O-])cc1
Sc1nnc(-c2ccncc2)n1-c1ccc(Cl)cc1
O=C(O)C(C(=O)/C=C/c1cccc(O)c1)=C1SCCS1
Cc1ccc(/N=N/c2cc(Br)c(=O)c3occ(C)c3c2)cc1
COc1ccc(/N=N/c2cc(Br)c(=O)c3occ(C)c3c2)cc1
CN1C2CCC1/C(=C\c1ccccc1Cl)C(=O)/C2=C\c1ccccc1Cl
Cc1n[nH]c(=S)n1/N=C/c1ccc([N+](=O)[O-])cc1
COc1ccc(/C=C2\CCCC3C2=NC(=S)NC3c2ccc(OC)cc2)cc1
O=C1CSC2=NC3=C(CCC/C3=C\c3ccc(Br)cc3)C(c3ccc(Br)cc3)N12
O=c1/c(=C\c2ccc(-c3ccc(Cl)cc3)o2)sc2n1C(c1ccccc1)C1=C(N=2)/C(=C/c2ccccc2)CCC1
COc1ccc(/C=C2\CCCC3=C2N=c2s/c(=C\c4ccc(Cl)cc4)c(=O)n2C3c2ccc(OC)cc2)cc1
COc1ccc(/C=C2\CCCC3=C2N=c2s/c(=C\c4ccc5c(c4)OCO5)c(=O)n2C3c2ccc(OC)cc2)cc1
COc1ccc(/C=C2\CCCC3=C2N=c2s/c(=C\c4cccc([N+](=O)[O-])c4)c(=O)n2C3c2ccc(OC)cc2)cc1
Cc1ccc(-n2c(-c3ccncc3)n[nH]c2=S)cc1
CCCCCCCCN1c2ccccc2C(C)(C)C12C=Nc1c(ccc3ccc(O)cc13)O2
CN(C)c1ccc(/C=C/C(=O)C(C(=O)c2ccccc2)=C2SCCCCS2)cc1
Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1ccccc1C(=O)O)c1c(C)[nH]n(-c2ccccc2)c1=O
Cc1cc(OC(=O)c2ccccc2Cl)c(C(C)C)cc1C1(c2cc(C(C)C)c(OC(=O)c3ccccc3Cl)cc2C)C(=O)c2ccccc21
N#Cc1ccc(/C=C/C(=O)c2ccco2)cc1
O=C(/C=C/c1ccc(F)cc1)c1cccc([N+](=O)[O-])c1
N#Cc1ccc(C=C2c3ccccc3-c3ccccc32)cc1
OCCCNc1ccnc2cc(Cl)ccc12
Cc1cc(Cc2ccc(N3C(=O)c4cccc(Cl)c4C3=O)c(C)c2)ccc1N1C(=O)c2cccc(Cl)c2C1=O
CCOC(=O)/C(C(C)=O)=C1\SCC(C)S1
O=C(/C=C/c1ccccc1[N+](=O)[O-])C(C(=O)c1ccccc1)=C1SCCS1
O=C(/C=C/c1ccccc1[N+](=O)[O-])C(C(=O)c1ccccc1)=C1SCCCS1
O=C(O)C(C(=O)/C=C/c1ccccc1[N+](=O)[O-])=C1SCCS1
CC(C)NC(=O)c1nn(C)c2ccccc12
Cc1ccc(OCc2nnc(NC(=O)c3ccc(Br)cc3)s2)cc1
Cc1ccc(C)c(OC(=O)c2ccncc2)c1
Cc1ccccc1S(=O)(=O)Nc1cccc2cccnc12
Fc1ccc(CSC(=S)N2CCC3(CC2)OCCO3)cc1
S=C(SCCCCOc1ccccc1)N1CCC2(CC1)OCCO2
CC1CS/C(=C(/C(=O)/C=C/c2ccc3c(c2)OCO3)C(=O)c2ccccc2)S1
CCN(CC)c1ccc(P(=O)(c2ccc(N(CC)CC)cc2)c2ccc(N(CC)CC)cc2)cc1
COc1ccc(C2NC(=S)NC(C)=C2C(=O)Nc2ccccc2Cl)cc1OC
CN1C(=O)N(C)C2(Nc3ccccc3N(C)C2=O)C1=O
CCCC#Cc1ccc(C#Cc2ccc(SCCCC)s2)cc1
CCCCSc1ccc(C#Cc2ccc(F)c(F)c2)cc1
O=C(NCCCCO)c1cc([N+](=O)[O-])ccc1Cl
CN(CCCl)Cc1cc2cc(I)ccc2s1
O=C1C2C3C=CC(C3)C2C(=O)N1OS(=O)(=O)c1ccccc1[N+](=O)[O-]
CN1C(=O)C(CC(=O)c2ccc(Br)cc2)c2ccccc21
Brc1cc2c(cc(Br)c3ccccc32)s1
C=CCCSc1ccc(-c2ccc(C#N)c(F)c2)cc1
c1ccc(/N=N\c2nc3ccccn3c2-c2ccccc2)cc1
Cc1cc(C)c(S(=O)(=O)ON2C(=O)CC(CC3=CCC4CC3C4(C)C)C2=O)c(C)c1
Cc1cc(N2CCN(C)CC2)c2ccccc2n1
COc1cccc(CNC(=O)c2sc3ccccc3c2Cl)c1
COC1=NC(N)=C(S(=O)(=O)c2ccccc2)C(c2ccccc2)C1S(=O)(=O)c1ccccc1
COC(=O)c1cscc1NC(C)=O
COC(=O)c1sc2ccccc2c1[N+](=O)[O-]
O=C(O)/C=C\c1csc2ccc(Br)cc12
O=C(C1=NN(c2ccccc2)C2(c3ccccc3)N1CCN2c1ccccc1)c1ccccc1
CCCCCCCCCc1ccc(-c2ccc(C(=O)NC(C)C(=O)OCC)cc2)cc1
CCOC(=O)c1sc2cccc(F)c2c1NC(C)=O
CC(=O)Nc1c(C(C)=O)sc2ccccc12
O=C(O)c1ccc(-c2ccccn2)cc1
Oc1ncnc2c1sc1ccccc12
Nn1c(S)nnc(Cc2ccc(O)cc2)c1=O
CCOC(=O)/C(=C\c1ccc(Cl)cc1)S(=O)(=O)c1ccccc1
COC(=O)c1cc([N+](=O)[O-])ccc1Sc1ccc(Br)cc1
N#Cc1ccc(-c2ccc(COCCCC(O)CO)cc2)cc1
CC(C)CCOc1ccc(CC(=O)O)cc1
CC(=O)c1sc2ccccc2c1SC#N
CCOC(=O)C(C(=O)OCC)C(Nc1ccc(Cl)cc1)c1ccccc1
CSc1nn(-c2ccc(Cl)cc2)c(N)c1C#N
OC1(c2ccccc2)CCC(O)(c2ccccc2)CC1
O=c1[nH][nH]c2c1SCc1ccccc1-2
CCCCCCCCCCCCCCCCCC(=O)Nc1ccc2c(c1)C(=O)c1cc([N+](=O)[O-])ccc1-2
Oc1cc(Cl)c(Br)c(Cl)c1
COC(=O)c1ccc(-c2ccc(C)cc2[N+](=O)[O-])cc1
O=S(=O)(c1ccccc1)c1ccc(-c2ccc(Br)cc2)cc1
CC(C)(C)c1ccc(-c2ccc(C(=O)O)cc2)c([N+](=O)[O-])c1
CCCCCC(=O)CC(=O)c1ccc(Br)cc1
COc1ccc(/C=C/C(=O)O)cc1Br
CCCc1ccc(C#Cc2ccc(C#N)cc2)cc1
CCCC(=O)Nc1ccc(-c2ccc(Br)cc2)cc1
CCCCCCCCCCCCCCCCCCNc1ccc2c(c1)C(=O)c1cc([N+](=O)[O-])ccc1-2
CCCCC1CCC(CCc2ccc(-c3ccccc3)c(F)c2)CC1
CCCCCCCCCCc1ccc(-c2ccc(OC(C)C(N)=O)cc2)cc1
CCCCCCOc1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(OCCCCCC)cc3)c(Cl)c2Cl)cc1
CCCCCc1ccc(OC(=O)c2ccc(OC(=O)c3ccc4cc(CCCCC)ccc4c3)cc2Cl)cc1
CCCCCCCCOc1ccc(/C=C/c2ccc3cc(Br)ccc3n2)c(F)c1F
CCN(CCO)Cc1csc2ccc(Cl)cc12
CCN(CC)CC(O)c1cc2cc(Br)ccc2s1
CCCCCCCCCCCCCCc1ccc(-n2cnc(C(=O)OCC)c2N)cc1
CCN(CCO)Cc1csc2ccc(Br)cc12
Ic1ccc2scc(CN3CCCCC3)c2c1
CCN(CCO)Cc1csc2c(Cl)cccc12
CC1(C)COC(c2ccc([N+](=O)[O-])cc2)=N1
Clc1ccc2scc(CN3CCCCC3)c2c1
Cc1nc(-c2ccccc2)nc(O)c1Br
CC1(C)COC(c2cc([N+](=O)[O-])ccc2Cl)=N1
N#Cc1cn(OCc2ccccc2)c(=O)[nH]c1=O
CC(=O)OCC(C)(C)N(C#N)/C(=N\c1ccc(Cl)cc1Cl)c1cc([N+](=O)[O-])ccc1Cl
CCCCCCCCOc1ccc(-c2ccc(C(=O)OC(C)C(=O)OC(C)C(=O)OCC)cc2)cc1
CCOC(=O)C(C#N)(CCN(C)C)c1csc2ccc(C)cc12
CC1=C(C(=O)Nc2ccccc2Cl)C(c2ccc(Cl)cc2)NC(=S)N1
CCCCCc1ccc(-c2ccc(C#N)s2)s1
CC1CCc2c(sc3[nH]c(=S)[nH]c(=S)c23)C1
CCCCCCCCOc1ccc(C(=O)O)c(F)c1F
Cc1cc(Sc2ccc(Br)cc2)c2ccccc2n1
Cc1cc(NNC(=O)OCc2ccccc2)c2ccccc2n1
CCCC12C3C4C1C1C2C3C41C(=O)O
CC1C/C(=C\c2cccs2)C(=O)/C(=C/c2cccs2)C1
C=CCCSc1ccc(-c2ccc(C#CC)cc2)cc1
CCCCCC1CC1C(=O)c1ccc(-c2ccc(C#N)cc2)cc1
CCCCSc1ccc(C#Cc2ccc(C#N)c(F)c2)cc1
CCCCSc1ccc(C#CCCC#Cc2ccc(SCCCC)cc2)cc1
Cc1nc(-c2ccccc2)nn1-c1ccc([N+](=O)[O-])cc1
CCCCSc1ccc(-c2ccc(C3=NC(C)(C)CO3)cc2)s1
